"time","exp","weibull","gompertz","lognormal","loglogit","gengamma"
219.7,0.593989933997071,0.65114792646443,0.651048142791497,0.597519476925033,0.634142442749758,0.655543854222824
219.8,0.593849119947538,0.650980496149486,0.650900617917252,0.597359040433645,0.63396022279687,0.655380074163358
219.9,0.593708339280046,0.650813084758671,0.650753106022128,0.597198660531135,0.633778047409775,0.655216309169199
220,0.593567591986683,0.650645692307023,0.650605607109618,0.597038337199348,0.633595916609395,0.655052559254323
220.1,0.593426878059534,0.650478318809565,0.650458121183217,0.596878070420121,0.633413830416586,0.654888824432699
220.2,0.593286197490692,0.6503109642813,0.650310648246415,0.59671786017528,0.633231788852145,0.654725104718278
220.3,0.593145550272248,0.650143628737214,0.650163188302706,0.596557706446641,0.633049791936804,0.654561400125002
220.4,0.593004936396295,0.649976312192276,0.65001574135558,0.596397609216016,0.632867839691235,0.654397710666799
220.5,0.59286435585493,0.649809014661438,0.64986830740853,0.596237568465203,0.632685932136046,0.654234036357585
220.6,0.592723808640249,0.649641736159634,0.649720886465045,0.596077584175994,0.632504069291785,0.654070377211263
220.7,0.592583294744353,0.64947447670178,0.649573478528615,0.595917656330172,0.632322251178937,0.653906733241725
220.8,0.592442814159342,0.649307236302776,0.649426083602731,0.59575778490951,0.632140477817926,0.653743104462849
220.9,0.59230236687732,0.649140014977503,0.649278701690881,0.595597969895774,0.631958749229113,0.6535794908885
221,0.592161952890391,0.648972812740826,0.649131332796553,0.595438211270721,0.631777065432799,0.653415892532533
221.1,0.592021572190663,0.648805629607593,0.648983976923237,0.595278509016098,0.631595426449222,0.653252309408788
221.2,0.591881224770245,0.648638465592633,0.64883663407442,0.595118863113645,0.631413832298561,0.653088741531095
221.3,0.591740910621247,0.648471320710759,0.648689304253588,0.594959273545095,0.63123228300093,0.65292518891327
221.4,0.591600629735781,0.648304194976766,0.64854198746423,0.594799740292169,0.631050778576385,0.652761651569116
221.5,0.591460382105962,0.648137088405433,0.64839468370983,0.594640263336583,0.63086931904492,0.652598129512425
221.6,0.591320167723906,0.64797000101152,0.648247392993874,0.594480842660042,0.630687904426466,0.652434622756976
221.7,0.591179986581732,0.647802932809771,0.648100115319849,0.594321478244245,0.630506534740897,0.652271131316537
221.8,0.59103983867156,0.647635883814913,0.647952850691238,0.594162170070882,0.630325210008021,0.652107655204861
221.9,0.59089972398551,0.647468854041654,0.647805599111526,0.594002918121634,0.63014393024759,0.65194419443569
222,0.590759642515707,0.647301843504687,0.647658360584197,0.593843722378174,0.629962695479292,0.651780749022755
222.1,0.590619594254277,0.647134852218686,0.647511135112734,0.59368458282217,0.629781505722755,0.651617318979772
222.2,0.590479579193347,0.64696788019831,0.647363922700619,0.593525499435277,0.629600360997548,0.651453904320447
222.3,0.590339597325047,0.646800927458198,0.647216723351336,0.593366472199146,0.629419261323178,0.651290505058472
222.4,0.590199648641507,0.646633994012975,0.647069537068365,0.593207501095419,0.629238206719093,0.651127121207527
222.5,0.59005973313486,0.646467079877247,0.646922363855189,0.593048586105728,0.629057197204677,0.650963752781281
222.6,0.589919850797242,0.646300185065602,0.646775203715288,0.592889727211701,0.628876232799259,0.65080039979339
222.7,0.58978000162079,0.646133309592615,0.646628056652142,0.592730924394955,0.628695313522105,0.650637062257497
222.8,0.589640185597641,0.645966453472838,0.646480922669232,0.592572177637102,0.62851443939242,0.650473740187234
222.9,0.589500402719937,0.645799616720811,0.646333801770036,0.592413486919743,0.628333610429351,0.650310433596219
223,0.58936065297982,0.645632799351055,0.646186693958034,0.592254852224474,0.628152826651984,0.650147142498059
223.1,0.589220936369434,0.645466001378074,0.646039599236704,0.592096273532884,0.627972088079347,0.649983866906349
223.2,0.589081252880925,0.645299222816355,0.645892517609524,0.59193775082655,0.627791394730405,0.649820606834671
223.3,0.588941602506442,0.645132463680368,0.645745449079972,0.591779284087047,0.627610746624066,0.649657362296595
223.4,0.588801985238134,0.644965723984567,0.645598393651523,0.591620873295939,0.627430143779177,0.649494133305679
223.5,0.588662401068152,0.644799003743387,0.645451351327655,0.591462518434784,0.627249586214528,0.649330919875468
223.6,0.588522849988651,0.644632302971248,0.645304322111844,0.591304219485133,0.627069073948845,0.649167722019497
223.7,0.588383331991785,0.644465621682553,0.645157306007565,0.591145976428527,0.6268886070008,0.649004539751286
223.8,0.588243847069713,0.644298959891687,0.645010303018293,0.590987789246504,0.626708185389002,0.648841373084345
223.9,0.588104395214593,0.644132317613018,0.644863313147502,0.590829657920592,0.626527809132001,0.648678222032169
224,0.587964976418585,0.643965694860898,0.644716336398667,0.590671582432311,0.626347478248291,0.648515086608245
224.1,0.587825590673854,0.643799091649663,0.64456937277526,0.590513562763176,0.626167192756304,0.648351966826045
224.2,0.587686237972564,0.643632507993631,0.644422422280755,0.590355598894694,0.625986952674414,0.648188862699029
224.3,0.58754691830688,0.643465943907102,0.644275484918625,0.590197690808365,0.625806758020936,0.648025774240646
224.4,0.587407631668973,0.643299399404361,0.644128560692341,0.590039838485683,0.625626608814128,0.647862701464332
224.5,0.587268378051012,0.643132874499676,0.643981649605374,0.589882041908132,0.625446505072186,0.64769964438351
